place_id,name,address,lat,lng,rating,user_ratings_total,price_level,types,phone,website,opening_hours,business_status,anchor_area,search_type
ChIJ1d3rzsYU4ToRluwUPI60uvI,Drifter - Rooms & Food,"Delgaswatta Junction, Midigama, Midigama 81700, Sri Lanka",5.9681045,80.3918154,4.8,114.0,,"establishment, food, lodging, point_of_interest, restaurant",077 125 1427,,,OPERATIONAL,Ahangama,restaurant
ChIJsa2nSbwU4ToRcgCebHNSVeM,Goviyapana Beach Hotel,"Goviyapana Beach Hotel, Matara Rd, Ahangama, Sri Lanka",5.9653975,80.3810111,3.8,174.0,,"establishment, food, lodging, point_of_interest, restaurant",0912 282 780,,Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 11:00 PM | Saturday: 6:00 AM – 11:00 PM | Sunday: 6:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJ0W0-h8AU4ToRRm921QYo4G4,Surfers Paradise,"Surfers paradise, midigama, weligama 81700, Sri Lanka",5.965205500000001,80.3885657,4.1,67.0,,"establishment, food, lodging, point_of_interest, restaurant",076 282 5336,http://www.booking.com/Share-MmvROu,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJM5xXFsEU4ToRI6BxogBeh-c,Surfing Wombats Pizzeria/Hostel,"Midigama, A2, Ahangama 80860, Sri Lanka",5.9663205,80.39182470000002,4.6,472.0,,"establishment, food, lodging, point_of_interest, restaurant",0412 254 766,https://www.surfingwombats.com/,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:00 PM | Friday: 8:30 AM – 10:00 PM | Saturday: Closed | Sunday: 8:30 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJpQDFhMEU4ToRm3B1lRH9qT4,Asanka Surf House & Restaurant With Pool,"Indhana Road (Near Midigama Railway Station Road 150m), Matara Road, 80650, Sri Lanka",5.9646854,80.39303389999999,4.0,81.0,,"establishment, food, gym, health, lodging, point_of_interest, restaurant",077 479 1371,https://asankasurfmidigama.com/,Monday: 5:00 AM – 10:00 PM | Tuesday: 5:00 AM – 10:00 PM | Wednesday: 5:00 AM – 10:00 PM | Thursday: 5:00 AM – 10:00 PM | Friday: 5:00 AM – 10:00 PM | Saturday: 5:00 AM – 10:00 PM | Sunday: 5:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJg4eBP6Fs4ToRlgOCu86NtaQ,Sisilasa Food Center,"Akkara wissa Junction ,Ahangama Ampawila Rd, X9X6+VPM, Ahangama, Sri Lanka",5.9997208,80.36178869999999,2.7,6.0,,"establishment, food, point_of_interest, restaurant",071 014 4465,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant
ChIJRf1J9-UT4ToRSzS0wcocWqQ,Labubu Restaurant,"143/c Munidasa Rd, Ahangama 80650, Sri Lanka",5.9743518,80.3686065,4.4,8.0,,"establishment, food, point_of_interest, restaurant",077 612 4399,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJoaZSSocV4ToRnIAobW7GkHM,Village Rice & Curry,"Diwara Niwasa, Mahavihara Rd, Ahangama 80650, Sri Lanka",5.9726478,80.3703074,5.0,145.0,,"establishment, food, point_of_interest, restaurant",077 889 6410,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJtSfYNgAV4ToR88CKJeEP8WA,lotusScape kitchen,"X9F8+VRR, Ahangama, Sri Lanka",5.9747674,80.36701359999999,5.0,6.0,,"establishment, food, point_of_interest, restaurant",076 208 7731,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJA5UFvoMV4ToR-RilqRb6t50,Perera Kitchen,"Sangharathana Road, Ahangama 80650, Sri Lanka",5.9733005,80.37136319999999,5.0,44.0,,"establishment, food, point_of_interest, restaurant",076 733 8212,,Monday: 6:00 – 11:00 PM | Tuesday: 6:00 – 11:00 PM | Wednesday: 6:00 – 11:00 PM | Thursday: 6:00 – 11:00 PM | Friday: 6:00 – 11:00 PM | Saturday: 6:00 – 11:00 PM | Sunday: 6:00 – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJY5S0VQAT4ToRJQa1LFa8Kys,Meori,"Matara Rd, Ahangama, Sri Lanka",5.9770433,80.3688301,4.8,315.0,,"cafe, establishment, food, point_of_interest, restaurant, store",,https://www.instagram.com/meori.official/,Monday: 6:30 AM – 4:00 PM | Tuesday: 6:30 AM – 4:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: Closed | Friday: 6:30 AM – 4:00 PM | Saturday: 6:30 AM – 4:00 PM | Sunday: 6:30 AM – 4:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJz_QLTk8V4ToRJ_HDR-0u3vE,The Benison Restaurant,"Central, Dharmarama Road, Ahangama 80650, Sri Lanka",5.9744649,80.3723023,5.0,92.0,,"establishment, food, lodging, point_of_interest, restaurant",076 081 0851,,,OPERATIONAL,Ahangama,restaurant
ChIJb0u4cfIV4ToR2bTr475FKvQ,Together Boutique Villa,"Hirigala Watta, Ahangama, Sri Lanka",5.9712781,80.36920409999999,5.0,180.0,,"bar, clothing_store, establishment, food, lodging, point_of_interest, restaurant, store",070 181 1865,https://www.togethersrilanka.com/,,OPERATIONAL,Ahangama,restaurant
ChIJ6fM2WqwV4ToRDwJESR4dQbs,MAKAI Café,"12, 32 Mahavihara Rd, Ahangama 80650, Sri Lanka",5.9717426,80.3709232,4.9,256.0,,"cafe, establishment, food, point_of_interest, restaurant",074 093 2316,https://makaisrilanka.com/makai-surf-cafe/,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJbaCBYgAT4ToRrJh_1oFhMzk,Rural House ( Rice and curry ),"Mahadeniyawatta, Ahangama, Sri Lanka",5.9725842,80.3664869,5.0,126.0,,"establishment, food, point_of_interest, restaurant",074 304 3936,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJj-9OGAAV4ToRn5N_rBXZ23c,Green Bamboo Shade rice and curry,"Dommannegoda, Ahangama, Sri Lanka",5.972535499999999,80.36631059999999,4.9,500.0,,"establishment, food, point_of_interest, restaurant",071 361 7704,https://www.instagram.com/chathusew_?igsh=MXVwczk1bmV2amp1ZQ==,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJXf3CfAAV4ToRicYo04LiL5Y,On Set,"Hirigala Waththa, Ahangama, Sri Lanka",5.9708349,80.3693498,4.8,99.0,,"cafe, establishment, food, point_of_interest, restaurant, store",,https://www.instagram.com/on.set.collective/,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJ7dpkGkUV4ToRpywZLldNfjc,Harvest Moon Cafe and Restaurant,"Behind the police station, Ahangama 80650, Sri Lanka",5.9725508,80.36606619999999,5.0,85.0,,"establishment, food, point_of_interest, restaurant",076 802 5241,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJqVW3VdQV4ToRZ140r3drqh8,SĀMA Ahangama,"Pokuna Road, Piyadegama, Ahangama 80650, Sri Lanka",5.9711457,80.3675165,4.9,134.0,,"establishment, food, lodging, point_of_interest, restaurant",077 047 1071,https://www.sama-ahangama.com/,Monday: 7:00 AM – 9:30 PM | Tuesday: 7:00 AM – 9:30 PM | Wednesday: 7:00 AM – 9:30 PM | Thursday: 7:00 AM – 9:30 PM | Friday: 7:00 AM – 9:30 PM | Saturday: 7:00 AM – 9:30 PM | Sunday: 7:00 AM – 9:30 PM,OPERATIONAL,Ahangama,restaurant
ChIJ123XNQBt4ToRJ-zZ9rfDPto,Green Blend,"Ambagahawatta, Digaradda, X9H9+7QV, Ahangama, Sri Lanka",5.9782436,80.3694222,,,,"establishment, food, point_of_interest, restaurant",070 309 4452,https://www.instagram.com/greenblend24?igsh=Yjl5MGZ1MmhoaWE0,"Monday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM | Tuesday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM | Wednesday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM | Thursday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM | Friday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM | Saturday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM | Sunday: 7:00 AM – 12:00 PM, 7:00 – 10:00 PM",OPERATIONAL,Ahangama,restaurant
ChIJYXcO1SIV4ToR3MUAafgqRD8,Jane House Restaurant,"X9C9+6P9, Palawaththa, Ahangama, Sri Lanka",5.9705271,80.36937139999999,5.0,4.0,,"establishment, food, point_of_interest, restaurant",077 473 5688,,Monday: 10:00 AM – 12:00 PM | Tuesday: 10:00 AM – 12:00 PM | Wednesday: 10:00 AM – 12:00 PM | Thursday: 10:00 AM – 12:00 PM | Friday: 10:00 AM – 12:00 PM | Saturday: 10:00 AM – 12:00 PM | Sunday: 10:00 AM – 12:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJeakGHLwV4ToRrTv_JCAg1Cw,Curry Looms,"Mahavihara Rd, Ahangama 80650, Sri Lanka",5.970420700000001,80.37046579999999,5.0,7.0,,"establishment, food, point_of_interest, restaurant",077 366 4559,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJaYKmagAV4ToR-dSjZUC1zLI,AMIGOS KITCHEN,"Gajanayakawatta, Ahangama 80650, Sri Lanka",5.9706359,80.3672383,4.9,122.0,,"establishment, food, point_of_interest, restaurant",072 111 5006,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJcWyl5MsV4ToR1mwRwimEA9s,Sankhara Café,"Galle Road, Ahangama 80650, Sri Lanka",5.9707643,80.3669968,5.0,11.0,,"establishment, food, point_of_interest, restaurant",076 190 1231,,"Monday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM | Tuesday: 8:00 AM – 3:00 PM, 5:00 – 10:00 PM | Wednesday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM | Thursday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM | Friday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM | Saturday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM | Sunday: 8:00 AM – 3:00 PM, 4:00 – 10:00 PM",OPERATIONAL,Ahangama,restaurant
ChIJgx0egyN34ToRRF7R_1tagLU,Soko Ahangama,"No 5 Galle Road, Ahangama 80650, Sri Lanka",5.9704722,80.36755869999999,4.6,159.0,,"bar, cafe, establishment, food, point_of_interest, restaurant, store",077 024 7396,,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJA-sVLQAV4ToRMbDnSyVCd7E,Sankhara Ahangama,"Matara Rd, Ahangama 80650, Sri Lanka",5.970777399999999,80.3669436,3.9,16.0,,"establishment, food, lodging, point_of_interest, restaurant",076 190 1231,,,OPERATIONAL,Ahangama,restaurant
ChIJAxXrHdwT4ToRSDYRPFURyBE,Yum Pizza,"Gajanayaka waththa,piyadigama west gajanayaka waththa, Ahangama 80650, Sri Lanka",5.9705339,80.3673737,4.6,274.0,,"establishment, food, point_of_interest, restaurant",076 075 4474,,Monday: 12:00 – 10:30 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJz1rAFQMV4ToRW7iWdc4p3RA,"Moochies Cafe & Rooftop, Ahangama","Matara Rd, Ahangama 80650, Sri Lanka",5.9703741,80.36767680000001,4.9,1214.0,,"cafe, establishment, food, point_of_interest, restaurant",076 047 9413,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: Closed,OPERATIONAL,Ahangama,restaurant
ChIJ_3jDfQAV4ToR_a5M-U9QTZU,Kathan Kathan,"Matara Rd, Ahangama 80650, Sri Lanka",5.970326699999999,80.3677329,5.0,16.0,,"establishment, food, point_of_interest, restaurant",076 193 9548,,Monday: 10:00 AM – 1:00 AM | Tuesday: 10:00 AM – 1:00 AM | Wednesday: 10:00 AM – 1:00 AM | Thursday: 10:00 AM – 1:00 AM | Friday: 10:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 1:00 AM,OPERATIONAL,Ahangama,restaurant
ChIJ3Sf2xwsV4ToRsupIqBjy_Ao,Teddies Ahangama - Rooftop Café,"Matara Rd, Ahangama 80650, Sri Lanka",5.9701641,80.3680971,4.9,483.0,,"bar, cafe, establishment, food, point_of_interest, restaurant, store",06 30536930,http://www.teddiesahangama.com/,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJzfUe5FkV4ToRdyuBImsQNAI,Baboo Ocean Café,"311a Matara Rd, Ahangama, Sri Lanka",5.970067999999999,80.36823249999999,4.8,318.0,,"establishment, food, point_of_interest, restaurant",077 934 5898,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: Closed | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJv5uKErUV4ToR0KHkdXxAKbM,Tahini & Friends - vegetarian restaurant/cafe,"124 Matara Rd, Ahangama 80650, Sri Lanka",5.970419199999999,80.3671593,4.5,127.0,,"cafe, establishment, food, gym, health, point_of_interest, restaurant, store",077 062 3813,https://www.instagram.com/tahini_and_friends?igsh=YTQ3M2hlYjFsbmk5,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJdaIzihYV4ToRb08iAjC52c8,crispy king ahangama,"Ahangama 80650, Sri Lanka",5.970002699999999,80.368389,,,,"establishment, food, point_of_interest, restaurant",076 980 8529,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant
ChIJ569Znn8V4ToRw4MdsOaFWCw,Humbhaha Ahangama,"Digaredda, Road, Ahangama 80650, Sri Lanka",5.975095,80.3736326,4.9,135.0,,"establishment, food, point_of_interest, restaurant",071 567 5215,https://www.instagram.com/humbhaha?igsh=MWc0MG41cm5sbXZkOQ==&utm_source=qr,Monday: 6:00 – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJx7-AAQAV4ToR1PSf6yp3Lls,Pearl house restaurant and bar,"Hirigala, Ahangama 80650, Sri Lanka",5.970002099999999,80.3683617,5.0,128.0,,"establishment, food, point_of_interest, restaurant",076 980 8529,,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJLUMFp6cU4ToRzHjMP9ELBcQ,Azure Beach Villa,"Ahangama 80650, Sri Lanka",5.970238699999999,80.367464,4.1,13.0,,"establishment, food, lodging, point_of_interest, restaurant",077 951 7750,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant
ChIJn9FsEZYV4ToRbEdeCClEo3s,Manori's Kitchen,"Katukurudugahawaththa central, Ahangama 80650, Sri Lanka",5.970329599999999,80.3711582,4.9,770.0,,"establishment, food, point_of_interest, restaurant",071 602 7531,,Monday: 1:00 – 10:00 PM | Tuesday: 1:00 – 10:00 PM | Wednesday: 1:00 – 10:00 PM | Thursday: Closed | Friday: 1:00 – 10:00 PM | Saturday: 1:00 – 10:00 PM | Sunday: 1:00 – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJNxg94hoV4ToRFStZsFLQJoA,Mermaid's Kitchen,"Piyadigama, Ahangama 80650, Sri Lanka",5.9702921,80.3672763,4.6,725.0,,"bar, establishment, food, point_of_interest, restaurant",077 443 0701,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJmcb_BjcV4ToR1R45jqTeSdo,OOH MAMI Ahangama,"106 Matara Rd, Ahangama 80650, Sri Lanka",5.970786299999999,80.3662891,4.5,35.0,,"establishment, food, point_of_interest, restaurant",077 192 0920,http://oohmami.food/,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJQ41BVZcT4ToRrLsjbICdjR4,Hopper street food,"X9C8+G74, Ahangama, Sri Lanka",5.971286999999999,80.3657162,5.0,5.0,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant
ChIJA_V9SsET4ToRHbJmeRKDISs,Odara Foods & Restaurant,"ODARA FOOD & RESTAURANTS, Matara Rd, Ahangama 80650, Sri Lanka",5.9716789,80.3653866,4.1,260.0,,"establishment, food, point_of_interest, restaurant",0912 281 777,,Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 11:00 PM | Saturday: 6:00 AM – 11:00 PM | Sunday: 6:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJsbcYGEIV4ToR5iOkVlZ3oAs,"Cinnamon Paradise, Ahangama","Sharamadana Mawatha, Ahangama, Sri Lanka",5.978934000000001,80.3680191,4.9,92.0,,"establishment, food, lodging, point_of_interest, restaurant, spa",077 613 3699,https://www.srilankahotels.net/en/hotel/cinnamon-paradise.html,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant
ChIJk8_Bd9gV4ToRORYnU6LlLgk,The Gas Point,"X999+WC4, Ahangama 80650, Sri Lanka",5.969727199999999,80.3685388,4.7,158.0,,"establishment, food, point_of_interest, restaurant",077 860 9047,,Monday: 7:00 AM – 10:30 PM | Tuesday: 7:00 AM – 10:30 PM | Wednesday: 7:00 AM – 10:30 PM | Thursday: 7:00 AM – 10:30 PM | Friday: 7:00 AM – 10:30 PM | Saturday: 7:00 AM – 10:30 PM | Sunday: 7:00 AM – 10:30 PM,OPERATIONAL,Ahangama,restaurant
ChIJcXfHbRYV4ToRtKu_BvNKt8o,Echo Beach Lounge,"No 110, 04 Matara Rd, Ahangama 80650, Sri Lanka",5.9705674,80.3663624,4.8,405.0,,"establishment, food, point_of_interest, restaurant",0917 809 819,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJj7MpbAAV4ToRswI8M_l2Df8,Flamingo Beach Restaurant,"X9C8+987, Ahangama, Sri Lanka",5.970750799999999,80.3660228,4.7,140.0,,"establishment, food, point_of_interest, restaurant",077 334 1006,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJf11jfgAT4ToRrPwrL7rCMQY,Dreamsea Restaurant,"X9C8+J3H Diamond palm beach hotel, Ahangama, Sri Lanka",5.9715662,80.36522790000001,2.6,5.0,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant
ChIJOwglWwAV4ToRbFROHzuFkBk,Gagani food corner Ahangama,"X999+RV, Ahangama, Sri Lanka",5.969562499999999,80.3696875,3.0,6.0,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant
ChIJh0muTgAT4ToRGew7I9M1lbA,CHILLORA,"In front of the odara food, Ahangama 80650, Sri Lanka",5.9715875,80.3650921,5.0,91.0,,"establishment, food, point_of_interest, restaurant",077 466 2925,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJ7ZRnRwAV4ToR4Cky6cmW37g,The Bus Stop Ahangama,"AH 43, Ahangama, Sri Lanka",5.9710107,80.3655503,4.3,129.0,,"establishment, food, point_of_interest, restaurant",075 294 7768,,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJL4nJ2qAV4ToROJMxih6KVh0,Mr. Bun Burger,"Matara Rd, Ahangama 80650, Sri Lanka",5.9694511,80.3697373,5.0,4.0,,"establishment, food, point_of_interest, restaurant",077 221 5489,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJ2abzmRUT4ToRsT7sCuVKUPU,Indigo - Indian Bar & Kitchen,"Matara Rd, Ahangama, Sri Lanka",5.9716626,80.3649361,4.4,297.0,,"establishment, food, point_of_interest, restaurant",077 221 5489,,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 10:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJNUVMNwAV4ToR5saac8BZfw0,Farming Hostel Ahangama Restaurant,"X99C+VC7, Ahangama, Sri Lanka",5.969670799999999,80.3710591,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant
ChIJybi-LAAV4ToR66AFynKvKOc,The Krish Ahangama,"X99C+R8H, Mahavihara Rd, Ahangama, Sri Lanka",5.9695671,80.3708529,5.0,26.0,,"establishment, food, point_of_interest, restaurant",075 944 7915,,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 11:30 PM | Saturday: 8:00 AM – 11:30 PM | Sunday: 8:00 AM – 11:30 PM,OPERATIONAL,Ahangama,restaurant
ChIJWbVZnjcT4ToRVXyUKXf4ZEo,Dreamsea Surf Camp Ahangama,"92, Galle Road, Matara Rd, Ahangama 80650, Sri Lanka",5.971455000000001,80.3649942,4.6,240.0,,"establishment, food, lodging, point_of_interest, restaurant",077 714 2488,https://www.dreamsea.com/srilanka-ahangama/,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,OPERATIONAL,Ahangama,restaurant
ChIJUfgFklAT4ToRLOyDEEDe5PA,La Belle,"Galle road, Ahangama 80650, Sri Lanka",5.971659799999999,80.3647403,4.7,1081.0,,"bar, establishment, food, point_of_interest, restaurant",077 100 4266,,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,OPERATIONAL,Ahangama,restaurant
ChIJOWulTpkT4ToReYG0e3fYOMM,East midnight,"X9C7+PV7, Ahangama, Sri Lanka",5.9717639,80.36465059999999,5.0,2.0,,"establishment, food, point_of_interest, restaurant",071 569 1515,,,CLOSED_TEMPORARILY,Ahangama,restaurant
ChIJs3FQfk8T4ToRfmJN55oRRtQ,Cactus,"No 76 in front of Commercial Bank ATM, Ahangama 80600, Sri Lanka",5.9718757,80.3645275,4.4,1298.0,,"cafe, establishment, food, point_of_interest, restaurant",,https://instagram.com/cactus_ahangama,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 7:30 AM – 6:00 PM | Sunday: 7:30 AM – 6:00 PM,OPERATIONAL,Ahangama,restaurant
