place_id,place_name,source,reviewer_name,rating,review_text,review_time,relative_time,language,review_date,review_text_clean,review_length,sentiment_label,review_year,review_month
ChIJu1-fpMB34ToRHpRtxzXtRT4,Tea Coffee,google,AAAwandering,5,The best hoppers in Hikkadua Thank you 😊,1737295110,a year ago,en,2025-01-19 13:58:30,the best hoppers in hikkadua thank you ,8,positive,2025,1
ChIJu1-fpMB34ToRHpRtxzXtRT4,Tea Coffee,google,maghor thala,4,lovely traditional wooden vibe cafe in srilanka.the owner is so innocent,1774463868,a month ago,en,2026-03-25 18:37:48,lovely traditional wooden vibe cafe in srilanka the owner is so innocent,12,positive,2026,3
ChIJu1-fpMB34ToRHpRtxzXtRT4,Tea Coffee,google,斉藤夏輝,5,I'm Japanese. I visited this restaurant twice during my stay in Sri Lanka. They serve delicious roti. The local atmosphere is great. I'd love to go again.,1728694350,a year ago,en-US,2024-10-12 00:52:30,i m japanese i visited this restaurant twice during my stay in sri lanka they serve delicious roti the local atmosphere is great i d love to go again ,30,positive,2024,10
ChIJHa9cl1h34ToRzD2lTTy1dXk,Craft Tea,google,Lahiru Mudalige,5,Best product to enjoy your favourite drink.,1766478060,4 months ago,en,2025-12-23 08:21:00,best product to enjoy your favourite drink ,8,positive,2025,12
ChIJHa9cl1h34ToRzD2lTTy1dXk,Craft Tea,google,Pruthuvi Diyamantha,5,Good product  ❤️ high recommend,1640015965,4 years ago,en,2021-12-20 15:59:25,good product high recommend,4,positive,2021,12
ChIJo7dMLwB34ToRMLbe_g-DL2E,Charlie's Heaven Cafe,google,Sahensha Mendis,5,I have visited the cafe today. Ambience is so good and the staff is very friendly. Had a very tasteful coffee and an avocado toast. Highly Recommend the place,1769608577,3 months ago,en,2026-01-28 13:56:17,i have visited the cafe today ambience is so good and the staff is very friendly had a very tasteful coffee and an avocado toast highly recommend the place,29,positive,2026,1
ChIJo7dMLwB34ToRMLbe_g-DL2E,Charlie's Heaven Cafe,google,Anna Karbownik,5,I had a very delicious breakfast here at a reasonable price. Just look at this plate! Highly recommended.,1768456338,3 months ago,en,2026-01-15 05:52:18,i had a very delicious breakfast here at a reasonable price just look at this plate highly recommended ,19,positive,2026,1
ChIJo7dMLwB34ToRMLbe_g-DL2E,Charlie's Heaven Cafe,google,Braga,5,Great tasting food. Try their avocado toast and grilled chicken with potatoes. The people here are very pleasant.,1770277284,3 months ago,en,2026-02-05 07:41:24,great tasting food try their avocado toast and grilled chicken with potatoes the people here are very pleasant ,19,positive,2026,2
ChIJm9GsXgV34ToRj9aDTxGarLs,"Ceylons House Hikkaduwa, Sri Lanka",google,Anissa All,5,Beautiful hotel in a natural environment with amazing views from your private Terrace or the deck! Very comfortable rooms and super friendly and helpful owner & staff. Definitely recommend!!,1765894288,4 months ago,en,2025-12-16 14:11:28,beautiful hotel in a natural environment with amazing views from your private terrace or the deck very comfortable rooms and super friendly and helpful owner staff definitely recommend ,29,positive,2025,12
ChIJm9GsXgV34ToRj9aDTxGarLs,"Ceylons House Hikkaduwa, Sri Lanka",google,Lewis Steel,5,"Couldn't recommend this place enough. We loved absolutely everything about our stay. The family who run's this hotel are some of the most accommodating people we have ever met. They ensured our stay was memorable by arranging and providing activities such as surfing! The house itself and the scenery were wonderful, and a short walk to the beach. The food was some of the best we had during our time in Sri-Lanka. We wish the owners success and hope to return one day!",1741441981,a year ago,en,2025-03-08 13:53:01,couldn t recommend this place enough we loved absolutely everything about our stay the family who run s this hotel are some of the most accommodating people we have ever met they ensured our stay was memorable by arranging and providing activities such as surfing the house itself and the scenery were wonderful and a short walk to the beach the food was some of the best we had during our time in sri lanka we wish the owners success and hope to return one day ,87,positive,2025,3
ChIJnTSOJgB34ToRJxoJ5T0eA1o,SAFFRON ROBES COFFEEè,google,rebecca,5,Lovely Coffee shop of the top floor of a lovely gallery. The coffee shop has two tables on the balcony with nice view as per my pictures. They use lavazza coffee. The coffee is about 50% more pricey then other locations however was nice coffee. I had a coffee at over 5 places in the area and would say they have one of the best.,1766156658,4 months ago,en,2025-12-19 15:04:18,lovely coffee shop of the top floor of a lovely gallery the coffee shop has two tables on the balcony with nice view as per my pictures they use lavazza coffee the coffee is about 50 more pricey then other locations however was nice coffee i had a coffee at over 5 places in the area and would say they have one of the best ,66,positive,2025,12
ChIJnTSOJgB34ToRJxoJ5T0eA1o,SAFFRON ROBES COFFEEè,google,Joanne Whittingham,5,Lovely hidden rooftop for coffee and a gorgeous gallery beneath it! 100% recommend for an afternoon coffee break 😍🛺,1735722491,a year ago,en,2025-01-01 09:08:11,lovely hidden rooftop for coffee and a gorgeous gallery beneath it 100 recommend for an afternoon coffee break ,19,positive,2025,1
ChIJnTSOJgB34ToRJxoJ5T0eA1o,SAFFRON ROBES COFFEEè,google,Konstantin Speransky,5,First place in hikkaduwa where i found really tasty real coffee. Small cozy cafe on the roof with sea view,1735369220,a year ago,en,2024-12-28 07:00:20,first place in hikkaduwa where i found really tasty real coffee small cozy cafe on the roof with sea view,20,positive,2024,12
ChIJnTSOJgB34ToRJxoJ5T0eA1o,SAFFRON ROBES COFFEEè,google,Ma rz,5,Awesome place to drink coffee and have a rest after swimming in the ocean,1709276742,2 years ago,en,2024-03-01 07:05:42,awesome place to drink coffee and have a rest after swimming in the ocean,14,positive,2024,3
ChIJQ83kKfZ34ToRtYgG87i_9Kk,The Coffee Cube,google,Merel Out,5,"The food was really delicious and it arrived at the table very quickly. The service was fast and everything tasted fresh. I especially loved the iced coffee, it was very refreshing and had a great flavor with a little bit of chocolate. Definitely a nice and calm place to enjoy a good meal! 😊☕🍽️",1773114056,2 months ago,en,2026-03-10 03:40:56,the food was really delicious and it arrived at the table very quickly the service was fast and everything tasted fresh i especially loved the iced coffee it was very refreshing and had a great flavor with a little bit of chocolate definitely a nice and calm place to enjoy a good meal ,54,positive,2026,3
ChIJQ83kKfZ34ToRtYgG87i_9Kk,The Coffee Cube,google,Nathalie van der Kamp,3,"We liked the setup. The coffee was OK. Of all the cakes on the menu they only had cheesecake and brownie, brownie was good though. Omelette a bit dry. By the looks of all the other pictures they seem to serve nicely decorated shakes but guess we came on the wrong day…",1767161989,4 months ago,en,2025-12-31 06:19:49,we liked the setup the coffee was ok of all the cakes on the menu they only had cheesecake and brownie brownie was good though omelette a bit dry by the looks of all the other pictures they seem to serve nicely decorated shakes but guess we came on the wrong day ,53,neutral,2025,12
ChIJQ83kKfZ34ToRtYgG87i_9Kk,The Coffee Cube,google,Meryn McIvor,5,"Spent 3days in Hikkaduwa, and was delighted to find this place at the beginning. Excellent coffee, cakes and breakfasts. After nearly a month in Sri Lanka, finding coffees we liked was fabulous.",1767410989,4 months ago,en,2026-01-03 03:29:49,spent 3days in hikkaduwa and was delighted to find this place at the beginning excellent coffee cakes and breakfasts after nearly a month in sri lanka finding coffees we liked was fabulous ,33,positive,2026,1
ChIJj6bCZQB34ToRldnuoFlc9mU,COCO LOCO cocktails and food,google,faTima hallal,5,"Great Food! We had tom yum, fried rice and grilled prawn (the star of the meal) , the food is delicious, the  ambience is very nice , we loved the low seatings , very relaxing, the staff is very welcoming and nice, they accommodated all of our requests. Definitely going back to try more on the menu",1770537798,3 months ago,en,2026-02-08 08:03:18,great food we had tom yum fried rice and grilled prawn the star of the meal the food is delicious the ambience is very nice we loved the low seatings very relaxing the staff is very welcoming and nice they accommodated all of our requests definitely going back to try more on the menu,54,positive,2026,2
ChIJj6bCZQB34ToRldnuoFlc9mU,COCO LOCO cocktails and food,google,Jake Kelly,5,"Absolutely loved this place! We were looked after every time by Podi and the boys. All so friendly!! Best vibes, on the beach. Perfect spot for a great meal with beautiful scenery. The guys here are great",1760629894,6 months ago,en,2025-10-16 15:51:34,absolutely loved this place we were looked after every time by podi and the boys all so friendly best vibes on the beach perfect spot for a great meal with beautiful scenery the guys here are great,37,positive,2025,10
ChIJj6bCZQB34ToRldnuoFlc9mU,COCO LOCO cocktails and food,google,Lauren Downie,5,Awesome cocktails with a gorgeous sea/sunset view! You have HAVE to pop by this place! 😍🍹,1766984586,4 months ago,en,2025-12-29 05:03:06,awesome cocktails with a gorgeous sea sunset view you have have to pop by this place ,17,positive,2025,12
ChIJe8q33u134ToRqlZqmJgxepo,Raja Cafe And Gallery Hikkaduwa,google,Tomas Bubenik,5,"Fantastic espresso And cappuccino, Its hard to find good coffee in Srí Lanka, but over here Is the place, And the view, top👍",1769450095,3 months ago,en,2026-01-26 17:54:55,fantastic espresso and cappuccino its hard to find good coffee in sr lanka but over here is the place and the view top ,24,positive,2026,1
ChIJe8q33u134ToRqlZqmJgxepo,Raja Cafe And Gallery Hikkaduwa,google,Virtuo Plomberie,5,"The shisha and cocktails were great, I highly recommend the place; the sea view is incredible.",1769176377,3 months ago,en,2026-01-23 13:52:57,the shisha and cocktails were great i highly recommend the place the sea view is incredible ,17,positive,2026,1
ChIJe8q33u134ToRqlZqmJgxepo,Raja Cafe And Gallery Hikkaduwa,google,Amelie Parmenter,5,"Very cute shop with lovely clothes. Staff are really friendly, really recommend this shop.",1764478817,5 months ago,en,2025-11-30 05:00:17,very cute shop with lovely clothes staff are really friendly really recommend this shop ,15,positive,2025,11
ChIJe8q33u134ToRqlZqmJgxepo,Raja Cafe And Gallery Hikkaduwa,google,Rashmitha Nethmal,5,Friendly customer service and tasty foods 😋,1770046633,3 months ago,en,2026-02-02 15:37:13,friendly customer service and tasty foods ,7,positive,2026,2
ChIJe8q33u134ToRqlZqmJgxepo,Raja Cafe And Gallery Hikkaduwa,google,Olga Askolina,5,"Great place to have a coffee and buy a nice dress. Open and kind, friendly people ❤️",1764584095,5 months ago,en,2025-12-01 10:14:55,great place to have a coffee and buy a nice dress open and kind friendly people ,17,positive,2025,12
ChIJ6d7QIuh34ToRWqA_5vW3HYU,Ocean Drop Hikkaduwa,google,Alessandra Distefano,5,Super cool little spot. Right on the beach. There are just few tables so better come at an off peak time. The fish platter was delicious. It takes 40 minutes to make but it’s worth the wait and the view will entertain you in the meantime. I got a prawn curry too with coconut roti and it was delicious. Overall paid just £20 for two people. Lovely staff. Highly recommend.,1767432651,4 months ago,en,2026-01-03 09:30:51,super cool little spot right on the beach there are just few tables so better come at an off peak time the fish platter was delicious it takes 40 minutes to make but it s worth the wait and the view will entertain you in the meantime i got a prawn curry too with coconut roti and it was delicious overall paid just 20 for two people lovely staff highly recommend ,72,positive,2026,1
ChIJ6d7QIuh34ToRWqA_5vW3HYU,Ocean Drop Hikkaduwa,google,Hannah Scopelitis,5,"We had the most incredible dinner here. It’s only our second day in Sri Lanka and this little restaurant has set the bar so high for the rest of our trip. We arrived for an early dinner and scored the best seat in the house, right on the water. The chicken poke bowl was phenomenal with incredible flavour, and the chicken kottu was also delicious. The staff were very friendly, we’d recommend this place to everyone! Thanks guys!",1770258874,3 months ago,en,2026-02-05 02:34:34,we had the most incredible dinner here it s only our second day in sri lanka and this little restaurant has set the bar so high for the rest of our trip we arrived for an early dinner and scored the best seat in the house right on the water the chicken poke bowl was phenomenal with incredible flavour and the chicken kottu was also delicious the staff were very friendly we d recommend this place to everyone thanks guys ,81,positive,2026,2
ChIJ6d7QIuh34ToRWqA_5vW3HYU,Ocean Drop Hikkaduwa,google,Jasmine Isham,5,"We had the best lunch here today! The servers were all lovely and so friendly, we went in to have a coffee in the morning and the food looked so good that we came back later for lunch. The view of the sea gives the best atmosphere and the presentation of the drinks is outstanding, as well as the flavour! Thank you.",1772458825,2 months ago,en,2026-03-02 13:40:25,we had the best lunch here today the servers were all lovely and so friendly we went in to have a coffee in the morning and the food looked so good that we came back later for lunch the view of the sea gives the best atmosphere and the presentation of the drinks is outstanding as well as the flavour thank you ,63,positive,2026,3
ChIJm-Q1PzB34ToRdXD_tLppvzY,Hikka Chill,google,Sarmeyah Kugadasan,5,"Excellent!!! Such good vibes and food is on point. If you're lucky you can get front row seats with the best sea view. Being a srilankan who knows asian cuisine, this is by far one of the best meals I've had. Very versatile to accommodate plenty of palettes. Would definitely recommend 🙌🏾👌🏾",1771146278,2 months ago,en,2026-02-15 09:04:38,excellent such good vibes and food is on point if you re lucky you can get front row seats with the best sea view being a srilankan who knows asian cuisine this is by far one of the best meals i ve had very versatile to accommodate plenty of palettes would definitely recommend ,54,positive,2026,2
ChIJm-Q1PzB34ToRdXD_tLppvzY,Hikka Chill,google,Bojana Curcic,5,"This place is amazing. You literally sit right on the ocean watching waves. Food is delicious, specially roti with bananas and chocolate.",1771910692,2 months ago,en,2026-02-24 05:24:52,this place is amazing you literally sit right on the ocean watching waves food is delicious specially roti with bananas and chocolate ,23,positive,2026,2
ChIJm-Q1PzB34ToRdXD_tLppvzY,Hikka Chill,google,Olivia Scarborough,5,Amazing seating put over the sea. We had omelettes for breakfast and both were delicious. Lovely fast service and overall great vibe and good prices,1768573983,3 months ago,en,2026-01-16 14:33:03,amazing seating put over the sea we had omelettes for breakfast and both were delicious lovely fast service and overall great vibe and good prices,25,positive,2026,1
ChIJwal0Qll34ToR_eWjYZ_DJAI,Sun&Sea Café and eatery,google,Firsttinky Lastwinky,5,Great place for breakfast fantastic veiw right by the sea.,1682587717,3 years ago,en,2023-04-27 09:28:37,great place for breakfast fantastic veiw right by the sea ,11,positive,2023,4
ChIJwal0Qll34ToR_eWjYZ_DJAI,Sun&Sea Café and eatery,google,Вера,5,"Great view of the water, seafood, delicious food. Fresh mango juice is an acquired taste... They'll definitely give you a couple of fruits when you leave. They're lovely people, they really try their best.",1727636037,a year ago,en-US,2024-09-29 18:53:57,great view of the water seafood delicious food fresh mango juice is an acquired taste they ll definitely give you a couple of fruits when you leave they re lovely people they really try their best ,37,positive,2024,9
ChIJqz9oyNR34ToRCJwFtqymDU8,Fire Cafe - Огненное кафе,google,Hayden Williams,1,Complete chancer.  Most expensive beer I have purchased in Sri Lanka in 3 weeks.,1765531267,5 months ago,en,2025-12-12 09:21:07,complete chancer most expensive beer i have purchased in sri lanka in 3 weeks ,15,negative,2025,12
ChIJqz9oyNR34ToRCJwFtqymDU8,Fire Cafe - Огненное кафе,google,Shefali Roy,4,"Liked the food (chicken kottu), juice and the ambience. Friendly owner. Good service. Beautiful view at night, sitting on the beach,  with lit lamps and the ocean at your feet.",1638014372,4 years ago,en,2021-11-27 11:59:32,liked the food chicken kottu juice and the ambience friendly owner good service beautiful view at night sitting on the beach with lit lamps and the ocean at your feet ,31,positive,2021,11
ChIJqz9oyNR34ToRCJwFtqymDU8,Fire Cafe - Огненное кафе,google,Monika Pauknerová,3,"Clean place, food is okay but portions are quite small for the price. Nothing special, but if you hungry it’s fine to go there",1639037472,4 years ago,en,2021-12-09 08:11:12,clean place food is okay but portions are quite small for the price nothing special but if you hungry it s fine to go there,25,neutral,2021,12
ChIJqz9oyNR34ToRCJwFtqymDU8,Fire Cafe - Огненное кафе,google,Pavel Feshchuk,5,"A great place. The hosts speak Russian, having studied it. They're always ready to help and advise you on any questions. In the evening before sunset, they light torches on the beach, creating a cozy and peaceful atmosphere. They're very polite, attentive, and kind. You can take affordable surfing lessons, and they can help you rent boards. Food and drinks are priced the same as anywhere else on the beach. I definitely recommend it!",1638325565,4 years ago,en-US,2021-12-01 02:26:05,a great place the hosts speak russian having studied it they re always ready to help and advise you on any questions in the evening before sunset they light torches on the beach creating a cozy and peaceful atmosphere they re very polite attentive and kind you can take affordable surfing lessons and they can help you rent boards food and drinks are priced the same as anywhere else on the beach i definitely recommend it ,77,positive,2021,12
ChIJqz9oyNR34ToRCJwFtqymDU8,Fire Cafe - Огненное кафе,google,V Zhuk,3,"We didn't check the reviews. The prices are inflated, maybe because it's just a small place. The portions are small. I'm comparing it to what we ate during two weeks in Sri Lanka. It's unlikely to be incredibly rich or sophisticated. But the prices are as high as in a good restaurant at an expensive hotel.",1638186844,4 years ago,en-US,2021-11-29 11:54:04,we didn t check the reviews the prices are inflated maybe because it s just a small place the portions are small i m comparing it to what we ate during two weeks in sri lanka it s unlikely to be incredibly rich or sophisticated but the prices are as high as in a good restaurant at an expensive hotel ,61,neutral,2021,11
ChIJK4LM62d34ToRnvOpTM1riVg,Ocean Vibe Cafe,google,Justin Marley,3,"I visited this beachside cafe briefly this lunchtime. I had a mango milkshake and smoothie bowl. The music was so loud, you could hardly hear yourself think. Twice I turned it down myself and staff were not impressed that I did that! The narrow entrance and beachside view is pleasant. The shake was nice, smoothie bowl which was mango, avocado and muesli was bland.",1748174137,11 months ago,en,2025-05-25 11:55:37,i visited this beachside cafe briefly this lunchtime i had a mango milkshake and smoothie bowl the music was so loud you could hardly hear yourself think twice i turned it down myself and staff were not impressed that i did that the narrow entrance and beachside view is pleasant the shake was nice smoothie bowl which was mango avocado and muesli was bland ,65,neutral,2025,5
ChIJK4LM62d34ToRnvOpTM1riVg,Ocean Vibe Cafe,google,Genny Golden,5,"We ordered the whole fish, Sri Lankan salad, and Avocado salad. All we're phenomenal!! Will definitely be back for a second meal while I'm here!",1732456894,a year ago,en,2024-11-24 14:01:34,we ordered the whole fish sri lankan salad and avocado salad all we re phenomenal will definitely be back for a second meal while i m here ,28,positive,2024,11
ChIJK4LM62d34ToRnvOpTM1riVg,Ocean Vibe Cafe,google,Joe Parsons,5,Close to Turtle beach this cafe is cozy cool.  With a charming and helpful staff and owner.  The water is inviting and you can shower right on the Bach at the Vibe.  Fantastic coffee smoothie and fruit drinks.  It's a hangout for sure,1684465133,2 years ago,en,2023-05-19 02:58:53,close to turtle beach this cafe is cozy cool with a charming and helpful staff and owner the water is inviting and you can shower right on the bach at the vibe fantastic coffee smoothie and fruit drinks it s a hangout for sure,44,positive,2023,5
ChIJK4LM62d34ToRnvOpTM1riVg,Ocean Vibe Cafe,google,Les,5,"The poke bowl was amazing, also the avocado toast! Totally recommend this place✨✨🤌🏼",1765778297,4 months ago,en,2025-12-15 05:58:17,the poke bowl was amazing also the avocado toast totally recommend this place ,14,positive,2025,12
ChIJK4LM62d34ToRnvOpTM1riVg,Ocean Vibe Cafe,google,Belinda Regan,5,"This is by far the best bar/cafe in town. It's our second visit to Hikkaduwa and Chama and his team made it special. Great fresh food, coffee and sunsets! The freshest avocado smoothie ever and the best burger with handmade chips. These guys will do anything for you, just ask. We also had a great tour with Chama to Yala safari and Ella, he knows his stuff!",1676036287,3 years ago,en,2023-02-10 13:38:07,this is by far the best bar cafe in town it s our second visit to hikkaduwa and chama and his team made it special great fresh food coffee and sunsets the freshest avocado smoothie ever and the best burger with handmade chips these guys will do anything for you just ask we also had a great tour with chama to yala safari and ella he knows his stuff ,70,positive,2023,2
ChIJocbHpo534ToRrqmstJfnmhw,Кафе-пиццерия,google,Надежда Михеева,5,"Fresh seafood (delicious!), lobster, fish, squid, Sri Lankan pizza, Lavazza coffee—everything with a European twist. I personally love the vegetable chops and curry (I love spicy!). The rice and local pasta are amazing! If you have time for a delicious break from the hustle and bustle, it's a great option. The owner, Ajith, spent half his life working in Milan and welcomes any advice or suggestions!",1705131560,2 years ago,en-US,2024-01-13 07:39:20,fresh seafood delicious lobster fish squid sri lankan pizza lavazza coffee everything with a european twist i personally love the vegetable chops and curry i love spicy the rice and local pasta are amazing if you have time for a delicious break from the hustle and bustle it s a great option the owner ajith spent half his life working in milan and welcomes any advice or suggestions ,69,positive,2024,1
ChIJocbHpo534ToRrqmstJfnmhw,Кафе-пиццерия,google,Андрей Андрей,5,"The portions are large, and the food is fresh and delicious. The fried rice with vegetables and seafood is delicious and very filling; I highly recommend it. My wife loved the chicken curry. The only downsides were the holes in the tablecloth and the chips in the plates. The staff was welcoming and friendly. Everything was prepared quickly. The prices are the same as other cafes, and the bill is without any extras (everything is as on the menu). If there are no cars in the parking lot across the street, you can see the ocean. We didn't regret stopping in.",1730606469,a year ago,en-US,2024-11-03 04:01:09,the portions are large and the food is fresh and delicious the fried rice with vegetables and seafood is delicious and very filling i highly recommend it my wife loved the chicken curry the only downsides were the holes in the tablecloth and the chips in the plates the staff was welcoming and friendly everything was prepared quickly the prices are the same as other cafes and the bill is without any extras everything is as on the menu if there are no cars in the parking lot across the street you can see the ocean we didn t regret stopping in ,103,positive,2024,11
ChIJocbHpo534ToRrqmstJfnmhw,Кафе-пиццерия,google,Kos Mos,3,"A regular pizza, underbaked, a bit raw inside. We ordered a large one, but it was only 30 cm. 900 rupees. The coffee was delicious. Sea view.",1573026030,6 years ago,en-US,2019-11-06 07:40:30,a regular pizza underbaked a bit raw inside we ordered a large one but it was only 30 cm 900 rupees the coffee was delicious sea view ,28,neutral,2019,11
ChIJocbHpo534ToRrqmstJfnmhw,Кафе-пиццерия,google,сергей оберемок,1,"We were there yesterday for the June 3rd holiday. We ordered Fusilli with seafood, a seafood pizza (which was huge), and beer. The pasta came with feathers instead of fusilli, but they put a lot of shrimp and even some squid. As for the pizza, they have billboards with fluffy pizzas with tons of toppings, but in reality, we get 30 cm of fried bread, and that's considered big. The beer menu lists Carlsberg and Lyon for 750 ml for 850 and 800 rupees, respectively, while in reality it's 625 ml, and they sold it for 1,000. When I asked why, they said it's a police holiday, alcohol is banned, and all that. There's no atmosphere, just a cafeteria with pretty pictures, but in reality, it's crap.",1685859278,2 years ago,en-US,2023-06-04 06:14:38,we were there yesterday for the june 3rd holiday we ordered fusilli with seafood a seafood pizza which was huge and beer the pasta came with feathers instead of fusilli but they put a lot of shrimp and even some squid as for the pizza they have billboards with fluffy pizzas with tons of toppings but in reality we get 30 cm of fried bread and that s considered big the beer menu lists carlsberg and lyon for 750 ml for 850 and 800 rupees respectively while in reality it s 625 ml and they sold it for 1 000 when i asked why they said it s a police holiday alcohol is banned and all that there s no atmosphere just a cafeteria with pretty pictures but in reality it s crap ,134,negative,2023,6
ChIJ6zEJfwB34ToRZCR7GeFK4T4,espresso bloom,google,Miss Fech,5,"This is amazing place. Beautiful and delicious food. Nice atmosphere. We were here just 2 times and enjoyed everything we ordered. Of course, we're going to visit this place almost every day while we here. Also, there are lots of beautiful paintings, which we made by the owners of this place.",1770719694,3 months ago,en,2026-02-10 10:34:54,this is amazing place beautiful and delicious food nice atmosphere we were here just 2 times and enjoyed everything we ordered of course we re going to visit this place almost every day while we here also there are lots of beautiful paintings which we made by the owners of this place ,53,positive,2026,2
ChIJ6zEJfwB34ToRZCR7GeFK4T4,espresso bloom,google,Megan Orton,5,"What a wonderful place! The food was incredible, so fresh and flavourful. Highly recommend the avocado toast or banana toast, and the iced matcha! The girls were so lovely too, always smiling and helpful. Just make sure you look up so you don’t miss it! :)",1772163598,2 months ago,en,2026-02-27 03:39:58,what a wonderful place the food was incredible so fresh and flavourful highly recommend the avocado toast or banana toast and the iced matcha the girls were so lovely too always smiling and helpful just make sure you look up so you don t miss it ,47,positive,2026,2
ChIJ6zEJfwB34ToRZCR7GeFK4T4,espresso bloom,google,Andrew Belov,5,"What can I say? We were looking for coffee but found a great place where you can not only drink coffee but also have a delicious meal. It's a very atmospheric place. No loud music but still place quite artistic. There are lots of paintings around, which, by the way, you can buy; they'll unframe and package them for you.",1770720101,3 months ago,en,2026-02-10 10:41:41,what can i say we were looking for coffee but found a great place where you can not only drink coffee but also have a delicious meal it s a very atmospheric place no loud music but still place quite artistic there are lots of paintings around which by the way you can buy they ll unframe and package them for you ,63,positive,2026,2
ChIJ6zEJfwB34ToRZCR7GeFK4T4,espresso bloom,google,Nick Ramm,5,Thank you! Fantastic coffee and ice cream (a rarity around here) and a beautiful smile to greet us. Thank you soo much for looking after my family this afternoon. My wife especially as you went above and beyond to help. X Love 🙏,1771586289,2 months ago,en,2026-02-20 11:18:09,thank you fantastic coffee and ice cream a rarity around here and a beautiful smile to greet us thank you soo much for looking after my family this afternoon my wife especially as you went above and beyond to help x love ,43,positive,2026,2
ChIJ6zEJfwB34ToRZCR7GeFK4T4,espresso bloom,google,deb cramer,5,Lovely upstairs coffee place just opposite Cinnamon Hotel. Gorgeous staff and an excellent coffee especially for the latte drinker. I enjoyed my espresso double!,1770351162,3 months ago,en,2026-02-06 04:12:42,lovely upstairs coffee place just opposite cinnamon hotel gorgeous staff and an excellent coffee especially for the latte drinker i enjoyed my espresso double ,25,positive,2026,2
ChIJA7gE6LR34ToR-ty_VqSJomk,THE BAY,google,Sam Pauli,3,It doesn’t have ice cream. Nice shop.,1736691317,a year ago,en,2025-01-12 14:15:17,it doesn t have ice cream nice shop ,9,neutral,2025,1
ChIJA7gE6LR34ToR-ty_VqSJomk,THE BAY,google,Анна Ж,5,They sell excellent essential oils here.,1737657095,a year ago,en-US,2025-01-23 18:31:35,they sell excellent essential oils here ,7,positive,2025,1
ChIJlcTUwkZ54ToR0Xvtp9Xh6ds,Hikka Bridge Café & Restaurant,google,Sahal Shanavas,5,"One of the best cafés in Hikkaduwa, with excellent scenery and a wonderful ambience. The location is truly unique—you can enjoy views of the railway line alongside the riverside, making it a perfect spot to relax. They offer a wide variety of drinks, mocktails, and fresh juices. The coconut pancakes are an absolute must-try! Sip your coffee while watching trains pass by—it’s a lovely experience. If you’re in Hikkaduwa, do visit at least once. ☕🌴🚆",1765820347,4 months ago,en,2025-12-15 17:39:07,one of the best caf s in hikkaduwa with excellent scenery and a wonderful ambience the location is truly unique you can enjoy views of the railway line alongside the riverside making it a perfect spot to relax they offer a wide variety of drinks mocktails and fresh juices the coconut pancakes are an absolute must try sip your coffee while watching trains pass by it s a lovely experience if you re in hikkaduwa do visit at least once ,81,positive,2025,12
ChIJlcTUwkZ54ToR0Xvtp9Xh6ds,Hikka Bridge Café & Restaurant,google,Jennifer Emory,5,"Delicious fresh food and beautiful ambiance!  The river view and the unexpected surprise of the train going by was the perfect setting to enjoy our meal. Our family of 7 enjoyed real milkshakes, burgers, curry, fried rice and salads, and everyone loved their meal.",1766397568,4 months ago,en,2025-12-22 09:59:28,delicious fresh food and beautiful ambiance the river view and the unexpected surprise of the train going by was the perfect setting to enjoy our meal our family of 7 enjoyed real milkshakes burgers curry fried rice and salads and everyone loved their meal ,45,positive,2025,12
ChIJ388HAAB34ToRHE0LSncOmes,Sapphire blue,google,Sina Unger,5,"Location is superb right at the beach, so is the view and the sunsets. The rooms are clean and spacious, even with AC. Staff is super nice, they do everything to make the best out of your stay. The food is really great, especially the guy who cooked breakfast for us deserves a Michelin star!! We had breakfast included with the stay and could choose something else for breakfast every day wich was remarkable. The vibe was laid back and we were welcomed like friends. Would definitely come back!",1771829095,2 months ago,en,2026-02-23 06:44:55,location is superb right at the beach so is the view and the sunsets the rooms are clean and spacious even with ac staff is super nice they do everything to make the best out of your stay the food is really great especially the guy who cooked breakfast for us deserves a michelin star we had breakfast included with the stay and could choose something else for breakfast every day wich was remarkable the vibe was laid back and we were welcomed like friends would definitely come back ,90,positive,2026,2
ChIJ388HAAB34ToRHE0LSncOmes,Sapphire blue,google,Masha Na Baike,5,"We stayed at this hotel for 5 nights in November, with a group of 6 people, and we booked 3 rooms. We were all delighted with the experience! The location was 10/10, the staff was 10/10, and the atmosphere was 10/10. We highly recommend this hotel! We will definitely return to this hotel in the future!",1770109991,3 months ago,en,2026-02-03 09:13:11,we stayed at this hotel for 5 nights in november with a group of 6 people and we booked 3 rooms we were all delighted with the experience the location was 10 10 the staff was 10 10 and the atmosphere was 10 10 we highly recommend this hotel we will definitely return to this hotel in the future ,60,positive,2026,2
ChIJ388HAAB34ToRHE0LSncOmes,Sapphire blue,google,paula,5,"Passing through the south coast we stayed two nights in Hikkaduwa and we're so glad we chose Sapphire Blue. Easy parking in their backyard, direct access to the beach to see the flood and tide coming in.",1759865939,7 months ago,en,2025-10-07 19:38:59,passing through the south coast we stayed two nights in hikkaduwa and we re so glad we chose sapphire blue easy parking in their backyard direct access to the beach to see the flood and tide coming in ,39,positive,2025,10
