place_id,name,address,lat,lng,rating,user_ratings_total,price_level,types,phone,website,opening_hours,business_status,anchor_area,search_type,primary_category,popularity_tier,is_tourist_area
ChIJAxXrHdwT4ToRSDYRPFURyBE,Yum Pizza,"Gajanayaka waththa,piyadigama west gajanayaka waththa, Ahangama 80650, Sri Lanka",5.9705339,80.3673737,4.6,,,"establishment, food, point_of_interest, restaurant",076 075 4474,,Monday: 12:00 – 10:30 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJz1rAFQMV4ToRW7iWdc4p3RA,"Moochies Cafe & Rooftop, Ahangama","Matara Rd, Ahangama 80650, Sri Lanka",5.9703741,80.36767680000001,4.9,,,"cafe, establishment, food, point_of_interest, restaurant",076 047 9413,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: Closed,OPERATIONAL,Ahangama,restaurant,cafe,Top,False
ChIJ_3jDfQAV4ToR_a5M-U9QTZU,Kathan Kathan,"Matara Rd, Ahangama 80650, Sri Lanka",5.970326699999999,80.3677329,5.0,,,"establishment, food, point_of_interest, restaurant",076 193 9548,,Monday: 10:00 AM – 1:00 AM | Tuesday: 10:00 AM – 1:00 AM | Wednesday: 10:00 AM – 1:00 AM | Thursday: 10:00 AM – 1:00 AM | Friday: 10:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 1:00 AM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJ3Sf2xwsV4ToRsupIqBjy_Ao,Teddies Ahangama - Rooftop Café,"Matara Rd, Ahangama 80650, Sri Lanka",5.9701641,80.3680971,4.9,,,"bar, cafe, establishment, food, point_of_interest, restaurant, store",06 30536930,http://www.teddiesahangama.com/,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,cafe,Top,False
ChIJzfUe5FkV4ToRdyuBImsQNAI,Baboo Ocean Café,"311a Matara Rd, Ahangama, Sri Lanka",5.970067999999999,80.36823249999999,4.8,,,"establishment, food, point_of_interest, restaurant",077 934 5898,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: Closed | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJv5uKErUV4ToR0KHkdXxAKbM,Tahini & Friends - vegetarian restaurant/cafe,"124 Matara Rd, Ahangama 80650, Sri Lanka",5.970419199999999,80.3671593,4.5,,,"cafe, establishment, food, gym, health, point_of_interest, restaurant, store",077 062 3813,https://www.instagram.com/tahini_and_friends?igsh=YTQ3M2hlYjFsbmk5,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,cafe,Top,False
ChIJdaIzihYV4ToRb08iAjC52c8,crispy king ahangama,"Ahangama 80650, Sri Lanka",5.970002699999999,80.368389,,,,"establishment, food, point_of_interest, restaurant",076 980 8529,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJ569Znn8V4ToRw4MdsOaFWCw,Humbhaha Ahangama,"Digaredda, Road, Ahangama 80650, Sri Lanka",5.975095,80.3736326,4.9,,,"establishment, food, point_of_interest, restaurant",071 567 5215,https://www.instagram.com/humbhaha?igsh=MWc0MG41cm5sbXZkOQ==&utm_source=qr,Monday: 6:00 – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: Closed | Sunday: 11:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJx7-AAQAV4ToR1PSf6yp3Lls,Pearl house restaurant and bar,"Hirigala, Ahangama 80650, Sri Lanka",5.970002099999999,80.3683617,5.0,,,"establishment, food, point_of_interest, restaurant",076 980 8529,,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJLUMFp6cU4ToRzHjMP9ELBcQ,Azure Beach Villa,"Ahangama 80650, Sri Lanka",5.970238699999999,80.367464,4.1,,,"establishment, food, lodging, point_of_interest, restaurant",077 951 7750,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJn9FsEZYV4ToRbEdeCClEo3s,Manori's Kitchen,"Katukurudugahawaththa central, Ahangama 80650, Sri Lanka",5.970329599999999,80.3711582,4.9,,,"establishment, food, point_of_interest, restaurant",071 602 7531,,Monday: 1:00 – 10:00 PM | Tuesday: 1:00 – 10:00 PM | Wednesday: 1:00 – 10:00 PM | Thursday: Closed | Friday: 1:00 – 10:00 PM | Saturday: 1:00 – 10:00 PM | Sunday: 1:00 – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJNxg94hoV4ToRFStZsFLQJoA,Mermaid's Kitchen,"Piyadigama, Ahangama 80650, Sri Lanka",5.9702921,80.3672763,4.6,,,"bar, establishment, food, point_of_interest, restaurant",077 443 0701,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,bar,Top,False
ChIJmcb_BjcV4ToR1R45jqTeSdo,OOH MAMI Ahangama,"106 Matara Rd, Ahangama 80650, Sri Lanka",5.970786299999999,80.3662891,4.5,,,"establishment, food, point_of_interest, restaurant",077 192 0920,http://oohmami.food/,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJQ41BVZcT4ToRrLsjbICdjR4,Hopper street food,"X9C8+G74, Ahangama, Sri Lanka",5.971286999999999,80.3657162,5.0,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJA_V9SsET4ToRHbJmeRKDISs,Odara Foods & Restaurant,"ODARA FOOD & RESTAURANTS, Matara Rd, Ahangama 80650, Sri Lanka",5.9716789,80.3653866,4.1,,,"establishment, food, point_of_interest, restaurant",0912 281 777,,Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 11:00 PM | Saturday: 6:00 AM – 11:00 PM | Sunday: 6:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJsbcYGEIV4ToR5iOkVlZ3oAs,"Cinnamon Paradise, Ahangama","Sharamadana Mawatha, Ahangama, Sri Lanka",5.978934000000001,80.3680191,4.9,,,"establishment, food, lodging, point_of_interest, restaurant, spa",077 613 3699,https://www.srilankahotels.net/en/hotel/cinnamon-paradise.html,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJk8_Bd9gV4ToRORYnU6LlLgk,The Gas Point,"X999+WC4, Ahangama 80650, Sri Lanka",5.969727199999999,80.3685388,4.7,,,"establishment, food, point_of_interest, restaurant",077 860 9047,,Monday: 7:00 AM – 10:30 PM | Tuesday: 7:00 AM – 10:30 PM | Wednesday: 7:00 AM – 10:30 PM | Thursday: 7:00 AM – 10:30 PM | Friday: 7:00 AM – 10:30 PM | Saturday: 7:00 AM – 10:30 PM | Sunday: 7:00 AM – 10:30 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJcXfHbRYV4ToRtKu_BvNKt8o,Echo Beach Lounge,"No 110, 04 Matara Rd, Ahangama 80650, Sri Lanka",5.9705674,80.3663624,4.8,,,"establishment, food, point_of_interest, restaurant",0917 809 819,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJj7MpbAAV4ToRswI8M_l2Df8,Flamingo Beach Restaurant,"X9C8+987, Ahangama, Sri Lanka",5.970750799999999,80.3660228,4.7,,,"establishment, food, point_of_interest, restaurant",077 334 1006,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJf11jfgAT4ToRrPwrL7rCMQY,Dreamsea Restaurant,"X9C8+J3H Diamond palm beach hotel, Ahangama, Sri Lanka",5.9715662,80.36522790000001,2.6,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJOwglWwAV4ToRbFROHzuFkBk,Gagani food corner Ahangama,"X999+RV, Ahangama, Sri Lanka",5.969562499999999,80.3696875,3.0,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJ7ZRnRwAV4ToR4Cky6cmW37g,The Bus Stop Ahangama,"AH 43, Ahangama, Sri Lanka",5.9710107,80.3655503,4.3,,,"establishment, food, point_of_interest, restaurant",075 294 7768,,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJ2abzmRUT4ToRsT7sCuVKUPU,Indigo - Indian Bar & Kitchen,"Matara Rd, Ahangama, Sri Lanka",5.9716626,80.3649361,4.4,,,"establishment, food, point_of_interest, restaurant",077 221 5489,,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 10:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJNUVMNwAV4ToR5saac8BZfw0,Farming Hostel Ahangama Restaurant,"X99C+VC7, Ahangama, Sri Lanka",5.969670799999999,80.3710591,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJybi-LAAV4ToR66AFynKvKOc,The Krish Ahangama,"X99C+R8H, Mahavihara Rd, Ahangama, Sri Lanka",5.9695671,80.3708529,5.0,,,"establishment, food, point_of_interest, restaurant",075 944 7915,,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 11:30 PM | Saturday: 8:00 AM – 11:30 PM | Sunday: 8:00 AM – 11:30 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJWbVZnjcT4ToRVXyUKXf4ZEo,Dreamsea Surf Camp Ahangama,"92, Galle Road, Matara Rd, Ahangama 80650, Sri Lanka",5.971455000000001,80.3649942,4.6,,,"establishment, food, lodging, point_of_interest, restaurant",077 714 2488,https://www.dreamsea.com/srilanka-ahangama/,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,OPERATIONAL,Ahangama,restaurant,restaurant,Top,False
ChIJUfgFklAT4ToRLOyDEEDe5PA,La Belle,"Galle road, Ahangama 80650, Sri Lanka",5.971659799999999,80.3647403,4.7,,,"bar, establishment, food, point_of_interest, restaurant",077 100 4266,,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,OPERATIONAL,Ahangama,restaurant,bar,Top,False
ChIJs3FQfk8T4ToRfmJN55oRRtQ,Cactus,"No 76 in front of Commercial Bank ATM, Ahangama 80600, Sri Lanka",5.9718757,80.3645275,4.4,,,"cafe, establishment, food, point_of_interest, restaurant",,https://instagram.com/cactus_ahangama,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 7:30 AM – 6:00 PM | Sunday: 7:30 AM – 6:00 PM,OPERATIONAL,Ahangama,restaurant,cafe,Top,False
ChIJp9w-TCgT4ToR6q0op1SNT3s,Mavi Rooftop Restaurant & Bar,"63 Matara Rd, Ahangama, Sri Lanka",5.972210899999999,80.3643395,4.8,,,"bar, establishment, food, point_of_interest, restaurant",071 997 2426,,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 1:00 AM,OPERATIONAL,Ahangama,restaurant,bar,Top,False
ChIJyUzrRrEU4ToRtI1tB3bWa2I,Soul & Surf Sri Lanka,"Matara Rd, Ahangama 80650, Sri Lanka",5.9685729,80.37081930000001,4.7,,,"cafe, establishment, food, gym, health, lodging, point_of_interest, store",076 755 2182,http://www.soulandsurf.com/retreats/sri-lanka/,,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJsRvIOKgV4ToROXjN6gLOasA,Rollingpin,"Imaduwa Road, Ahangama 80650, Sri Lanka",5.977318599999999,80.36630850000002,4.6,,,"bakery, cafe, establishment, food, point_of_interest, store",071 699 9285,https://www.instagram.com/rollingpin_lk_ahangama/,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 7:30 AM – 6:00 PM | Sunday: 7:30 AM – 6:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJ7c7nIvwV4ToRGSLpNWMYoA8,Divide Coffee & Matcha Ahangama,"110, 04 Matara Rd, Ahangama 80650, Sri Lanka",5.9708882,80.3664797,4.4,,,"cafe, establishment, food, point_of_interest, store",,,Monday: 7:00 AM – 6:30 PM | Tuesday: 7:00 AM – 6:30 PM | Wednesday: 7:00 AM – 6:30 PM | Thursday: 7:00 AM – 6:30 PM | Friday: 7:00 AM – 6:30 PM | Saturday: 7:00 AM – 6:30 PM | Sunday: 7:00 AM – 6:30 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJC8lqoekT4ToRyqVFF3SrX5Y,Focus Hub Co-Working & Cafe Ahangama,"opposite Ahangama Bus Station, Matara Rd, Ahangama 80650, Sri Lanka",5.9715913,80.3655448,4.7,,,"cafe, establishment, food, point_of_interest, store",077 732 7763,http://www.instagram.com/focushubcoworking,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJPUlJF4AT4ToRfxoFN5qp59w,Lumora Cafe,"2nd lane Munidasa Rd, Ahangama 80650, Sri Lanka",5.9744323,80.3645787,5.0,,,"cafe, establishment, food, point_of_interest",075 016 1107,,Monday: 8:00 AM – 2:30 PM | Tuesday: 8:00 AM – 2:30 PM | Wednesday: 8:00 AM – 2:30 PM | Thursday: 8:00 AM – 2:30 PM | Friday: 8:00 AM – 2:30 PM | Saturday: 8:00 AM – 2:30 PM | Sunday: 8:00 AM – 2:30 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJvy8IcOEV4ToRk50D6oyW8bc,Kalu's Kade,"X999+RV, Ahangama, Sri Lanka",5.969562499999999,80.3696875,4.0,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJi3qZsLsT4ToRFksxXDpsvL0,Barista Ahangama,"Infront of police, Ahangama 80650, Sri Lanka",5.9717484,80.36473219999999,4.6,,,"cafe, establishment, food, point_of_interest",0913 120 700,https://barista.lk/,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJ0TvdWOwT4ToR6jLTuVZD-yg,UFO coffee shop,"76 Matara Rd, Ahangama 80650, Sri Lanka",5.9719807,80.364313,4.5,,,"cafe, establishment, food, point_of_interest, store",078 752 2333,https://www.instagram.com/ufo.ahangama?igsh=Mmxpd2YxeTlpMGYy,Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: 7:30 AM – 5:30 PM | Sunday: 7:30 AM – 5:30 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJt3hLf54V4ToREyjL3erDgOc,Chameleon Ahangama,"Chameleon ahangama, central, galle road, Ahangama 80650, Sri Lanka",5.9690783,80.3705611,5.0,,,"cafe, establishment, food, point_of_interest, restaurant, store",077 715 9846,,Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: 7:30 AM – 5:30 PM | Sunday: Closed,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJ3XlQ7z0T4ToRfAv-CstU8gY,Ceylon Sliders,"70 Matara Rd, Ahangama 80650, Sri Lanka",5.9721737,80.3640169,4.3,,,"bar, cafe, establishment, food, point_of_interest, restaurant, store",074 201 2444,https://www.ceylonsliders.com/,Monday: 7:30 AM – 11:00 PM | Tuesday: 7:30 AM – 11:00 PM | Wednesday: 7:30 AM – 11:00 PM | Thursday: 7:30 AM – 11:00 PM | Friday: 7:30 AM – 11:00 PM | Saturday: 7:30 AM – 11:00 PM | Sunday: 7:30 AM – 11:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJu7pmUN0T4ToRzNnyYODfGU4,Kaffi Ahangama,"Matara Rd, Ahangama 80650, Sri Lanka",5.968907799999999,80.3706031,4.7,,,"cafe, establishment, food, point_of_interest, store",0912 281 724,,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJNQ54VwAV4ToRAUucL6XrytM,Keerthi place,"X99C+F8Q, Ahangama, Sri Lanka",5.9687225,80.37087129999999,5.0,,,"cafe, establishment, food, point_of_interest, store",071 431 3151,,Monday: 6:30 AM – 10:00 PM | Tuesday: 6:30 AM – 10:00 PM | Wednesday: 6:30 AM – 10:00 PM | Thursday: 6:30 AM – 10:00 PM | Friday: 6:30 AM – 10:00 PM | Saturday: 6:30 AM – 10:00 PM | Sunday: 6:30 AM – 10:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJMWdHKFgT4ToRU_rkte-QoDI,Marshmellow Surf Café,"62d Matara Rd, Ahangama 80650, Sri Lanka",5.9722427,80.3635965,4.5,,,"cafe, establishment, food, point_of_interest, restaurant",,https://www.instagram.com/marshmellowcafe.srilanka/,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJJ-Yfo80T4ToRLAWLOgc2CVM,Living Room Concept Store & Coffee Shop,"No. 4 & 5, Railway Station Road Ahangama, Galle 80650, Sri Lanka",5.9725731,80.3634778,4.9,,,"bakery, cafe, clothing_store, establishment, food, point_of_interest, store",078 622 8424,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJfYrhgIIT4ToRievwfwRei9w,Ivy Ahangama,"No. 671 Piyadigama, Ahangama 80650, Sri Lanka",5.9727184,80.3633845,4.9,,,"cafe, establishment, food, point_of_interest",,https://www.instagram.com/ivy.ahangama/,,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJdbFkzNUV4ToRgOYufGcOr4E,Soul & Surf Canteen,"Matara Rd, Ahangama 80650, Sri Lanka",5.9686528,80.37101439999999,4.6,,,"bar, cafe, establishment, food, point_of_interest",076 755 2182,https://www.soulandsurf.com/retreats/sri-lanka/food/,Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 7:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJTReyUsAT4ToRl3v_ATGQoq4,Omnia Cafe & Hostel,"226c Imaduwa Road, Ahangama 80650, Sri Lanka",5.977877899999999,80.3640405,4.9,,,"cafe, establishment, food, lodging, point_of_interest",070 121 1084,https://www.booking.com/Share-AmXx7F,,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJl3q_dgAT4ToRPLBHzlrAWk0,Kaluge tee kade,"78 Imaduwa Road, Ahangama, Sri Lanka",5.975117399999999,80.36256320000001,,,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJ0-Bfq0gV4ToRKk9sA699hgk,Negombo Surf Co,"38 Matara Rd, Ahangama 80650, Sri Lanka",5.9726696,80.3626997,4.7,,,"cafe, clothing_store, establishment, food, point_of_interest, store",076 007 5146,https://negombosurfco.com/,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 11:00 AM – 7:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJu02vZCwT4ToRNnVlZzxu0lc,Loose Keys,"Galle road, Ahangama 80650, Sri Lanka",5.9730932,80.3622714,4.8,,,"cafe, establishment, food, point_of_interest, store",076 076 8290,,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 4:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJ9y-qkHK95ToR7BPkd9mZu9Q,Le Café French Bistro Ahangama,"Wella Watta, Ahangama 80650, Sri Lanka",5.972360699999999,80.36243300000001,4.8,,,"cafe, establishment, food, point_of_interest, restaurant",,,"Monday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM | Tuesday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM | Wednesday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM | Thursday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM | Friday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM | Saturday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM | Sunday: 9:00 AM – 3:30 PM, 5:00 – 9:00 PM",OPERATIONAL,Ahangama,cafe,cafe,Top,False
ChIJ_Qf0eN0T4ToRlU1NzMsjCDE,Tofay Food,"11 ගාලු පාර, Ahangama, Sri Lanka",5.9729677,80.3619489,4.0,,,"cafe, establishment, food, point_of_interest",077 507 8063,,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,OPERATIONAL,Ahangama,cafe,cafe,Top,False
